CAS Number,Chemical Name,SMILES,Species Scientific Name,Species Common Name,Species Sub Phylum,Effect,Organism Lifestage,Exposure Duration Mean (Days),Conc 1 Mean (Standardized),Conc 1 Mean Op (Standardized),Conc 1 Units (Standardized)
55-63-0,"1,2,3-Propanetriol, 1,2,3-Trinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],Lepomis macrochirus,Bluegill,Vertebrata,Mortality,Not reported,NR,2.1,,AI mg/L
55-63-0,"1,2,3-Propanetriol, 1,2,3-Trinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],Lepomis macrochirus,Bluegill,Vertebrata,Mortality,Not reported,NR,2.7,,AI mg/L
55-63-0,"1,2,3-Propanetriol, 1,2,3-Trinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],Pimephales promelas,Fathead Minnow,Vertebrata,Mortality,Fry,NR,6.8,,AI mg/L
55-63-0,"1,2,3-Propanetriol, 1,2,3-Trinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],Lepomis macrochirus,Bluegill,Vertebrata,Mortality,Not reported,NR,3.55,,AI mg/L
55-63-0,"1,2,3-Propanetriol, 1,2,3-Trinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],Lepomis macrochirus,Bluegill,Vertebrata,Mortality,Not reported,NR,4.3,,AI mg/L
55-63-0,"1,2,3-Propanetriol, 1,2,3-Trinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],Lepomis macrochirus,Bluegill,Vertebrata,Mortality,Not reported,NR,2.1,,AI mg/L
55-63-0,"1,2,3-Propanetriol, 1,2,3-Trinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],Ictalurus punctatus,Channel Catfish,Vertebrata,Mortality,Not reported,NR,1.87,>,AI mg/L
55-63-0,"1,2,3-Propanetriol, 1,2,3-Trinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],Oncorhynchus mykiss,Rainbow Trout,Vertebrata,Mortality,Not reported,NR,4.8,,AI mg/L
55-63-0,"1,2,3-Propanetriol, 1,2,3-Trinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],Oncorhynchus mykiss,Rainbow Trout,Vertebrata,Mortality,Not reported,NR,2.9,,AI mg/L
55-63-0,"1,2,3-Propanetriol, 1,2,3-Trinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],Oncorhynchus mykiss,Rainbow Trout,Vertebrata,Mortality,Not reported,NR,2.8,,AI mg/L
55-63-0,"1,2,3-Propanetriol, 1,2,3-Trinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],Oncorhynchus mykiss,Rainbow Trout,Vertebrata,Mortality,Fingerling,4,1.9,,AI mg/L
57-63-6,"(17alpha)-19-Norpregna-1,3,5(10)-trien-20-yne-3,17-diol",C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,Danio rerio,Zebra Danio,Vertebrata,Mortality,Multiple,4,1.7,~,AI mg/L
57-63-6,"(17alpha)-19-Norpregna-1,3,5(10)-trien-20-yne-3,17-diol",C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,Danio rerio,Zebra Danio,Vertebrata,Mortality,Adult,4,1.7,,AI mg/L
57-63-6,"(17alpha)-19-Norpregna-1,3,5(10)-trien-20-yne-3,17-diol",C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,Danio rerio,Zebra Danio,Vertebrata,Mortality,Not reported,4,1.7,,AI mg/L
58-55-9,"3,7-Dihydro-1,3-dimethyl-1H-purine-2,6-dione",Cn1c(=O)c2[nH]cnc2n(C)c1=O,Danio rerio,Zebra Danio,Vertebrata,Mortality,Larva,1,4504.1525,>,AI mg/L
58-73-1,"2-(Diphenylmethoxy)-N,N-dimethylethanamine",CN(C)CCOC(c1ccccc1)c1ccccc1,Danio rerio,Zebra Danio,Vertebrata,Mortality,Embryo,5.8333,28.089578,,AI mg/L
58-73-1,"2-(Diphenylmethoxy)-N,N-dimethylethanamine",CN(C)CCOC(c1ccccc1)c1ccccc1,Danio rerio,Zebra Danio,Vertebrata,Mortality,Embryo,5.8333,51.07196,,AI mg/L
58-73-1,"2-(Diphenylmethoxy)-N,N-dimethylethanamine",CN(C)CCOC(c1ccccc1)c1ccccc1,Danio rerio,Zebra Danio,Vertebrata,Mortality,Embryo,5.8333,68.947146,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Oreochromis mossambicus,Mozambique Tilapia,Vertebrata,Mortality,Not reported,NR,8.91,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Gambusia affinis,Western Mosquitofish,Vertebrata,Mortality,Not reported,NR,10.2,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Heteropneustes fossilis,Indian Catfish,Vertebrata,Mortality,Not reported,NR,39000.0,,ul/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Garra gotyla ssp. gotyla,Sucker Head,Vertebrata,Mortality,Not reported,NR,2.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Channa striata,Snake-Head Catfish,Vertebrata,Mortality,Not reported,NR,8.5,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Anabas scandens,Climbing Perch,Vertebrata,Mortality,Not reported,NR,2.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Zacco platypus,Oikawa,Vertebrata,Mortality,Not reported,NR,2.5,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Notemigonus crysoleucas,Golden Shiner,Vertebrata,Mortality,Not reported,NR,3.14,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Gambusia affinis,Western Mosquitofish,Vertebrata,Mortality,Not reported,NR,1.35,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Gambusia affinis,Western Mosquitofish,Vertebrata,Mortality,Not reported,NR,2.9,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Barbus ticto,Two-Spot Or Tic Tac Toe Barb,Vertebrata,Mortality,Not reported,NR,70.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Oreochromis niloticus,Nile Tilapia,Vertebrata,Mortality,Not reported,NR,4.7,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Oreochromis niloticus,Nile Tilapia,Vertebrata,Mortality,Not reported,NR,8.4,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Barbonymus gonionotus,Java Barb,Vertebrata,Mortality,Not reported,NR,7.8,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Barbonymus gonionotus,Java Barb,Vertebrata,Mortality,Not reported,NR,13.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Oreochromis niloticus,Nile Tilapia,Vertebrata,Mortality,Not reported,NR,4.9,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Oreochromis niloticus,Nile Tilapia,Vertebrata,Mortality,Not reported,NR,3.7,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Barbus ticto,Two-Spot Or Tic Tac Toe Barb,Vertebrata,Mortality,Not reported,NR,144.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Barbus ticto,Two-Spot Or Tic Tac Toe Barb,Vertebrata,Mortality,Not reported,NR,70.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Oreochromis niloticus,Nile Tilapia,Vertebrata,Mortality,Not reported,NR,6.6,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Barbus ticto,Two-Spot Or Tic Tac Toe Barb,Vertebrata,Mortality,Not reported,NR,70.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Oreochromis niloticus,Nile Tilapia,Vertebrata,Mortality,Not reported,NR,4.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Barbonymus gonionotus,Java Barb,Vertebrata,Mortality,Not reported,NR,13.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Barbus dorsalis,Two Spot African Barb,Vertebrata,Mortality,Not reported,NR,6.4,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Barbus dorsalis,Two Spot African Barb,Vertebrata,Mortality,Not reported,NR,8.6,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Gambusia affinis,Western Mosquitofish,Vertebrata,Mortality,Not reported,NR,2.4,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Gambusia affinis,Western Mosquitofish,Vertebrata,Mortality,Fry,NR,1.129,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Gambusia affinis,Western Mosquitofish,Vertebrata,Mortality,Not reported,NR,1.6,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Heteropneustes fossilis,Indian Catfish,Vertebrata,Mortality,Not reported,NR,3.02,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Heteropneustes fossilis,Indian Catfish,Vertebrata,Mortality,Not reported,NR,2.45,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Heteropneustes fossilis,Indian Catfish,Vertebrata,Mortality,Not reported,NR,2.82,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Heteropneustes fossilis,Indian Catfish,Vertebrata,Mortality,Not reported,NR,2.63,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Oreochromis mossambicus,Mozambique Tilapia,Vertebrata,Mortality,Not reported,NR,3.199,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Leucaspius delineatus,Sunbleak,Vertebrata,Mortality,Not reported,NR,63.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Leucaspius delineatus,Sunbleak,Vertebrata,Mortality,Not reported,NR,1.89,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Barbus dorsalis,Two Spot African Barb,Vertebrata,Mortality,Not reported,NR,3.8,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Heteropneustes fossilis,Indian Catfish,Vertebrata,Mortality,Not reported,NR,7.58,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Channa punctata,Snake-Head Catfish,Vertebrata,Mortality,Not reported,NR,1.07,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Anguilla anguilla,Common Eel,Vertebrata,Mortality,Not reported,NR,1.1,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Lampetra tridentata,Pacific Lamprey,Vertebrata,Mortality,Larva,NR,2.68,>,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Channa punctata,Snake-Head Catfish,Vertebrata,Mortality,Not reported,NR,8.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Oreochromis mossambicus,Mozambique Tilapia,Vertebrata,Mortality,Not reported,NR,3.199,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Gambusia affinis,Western Mosquitofish,Vertebrata,Mortality,Fry,NR,1.129,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Clarias batrachus,Walking Catfish,Vertebrata,Mortality,Adult,NR,16.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Oryzias latipes,Japanese Medaka,Vertebrata,Mortality,Not reported,NR,1.2,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Cyprinus carpio,Common Carp,Vertebrata,Mortality,Not reported,NR,33.3,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Cyprinus carpio,Common Carp,Vertebrata,Mortality,Not reported,NR,11.48,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Lepomis cyanellus,Green Sunfish,Vertebrata,Mortality,Not reported,NR,1.925,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Danio rerio,Zebra Danio,Vertebrata,Mortality,Embryo,2,5.0,>,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Cyprinus carpio,Common Carp,Vertebrata,Mortality,Not reported,NR,7.2,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Cyprinus carpio,Common Carp,Vertebrata,Mortality,Not reported,NR,13.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Cyprinus carpio,Common Carp,Vertebrata,Mortality,Not reported,NR,8.8,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Cyprinus carpio,Common Carp,Vertebrata,Mortality,Not reported,NR,13.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Cyprinus carpio,Common Carp,Vertebrata,Mortality,Not reported,NR,8.8,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Cyprinus carpio,Common Carp,Vertebrata,Mortality,Not reported,NR,16.0,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Cyprinus carpio,Common Carp,Vertebrata,Mortality,Fingerling,NR,1.8,,AI mg/L
58-89-9,"(1alpha,2alpha,3beta,4alpha,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Ptychocheilus lucius,Colorado Pikeminnow,Vertebrata,Mortality,Post-larva,NR,1.005,,AI mg/L
60-56-0,"1,3-Dihydro-1-methyl-2H-imidazoline-2-thione",Cn1cc[nH]c1=S,Danio rerio,Zebra Danio,Vertebrata,Mortality,Embryo,7,894.8,,AI mg/L
60-56-0,"1,3-Dihydro-1-methyl-2H-imidazoline-2-thione",Cn1cc[nH]c1=S,Danio rerio,Zebra Danio,Vertebrata,Mortality,Embryo,5.8333,2182.8348,,AI mg/L
60-56-0,"1,3-Dihydro-1-methyl-2H-imidazoline-2-thione",Cn1cc[nH]c1=S,Danio rerio,Zebra Danio,Vertebrata,Mortality,Embryo,5.8333,909.89505,,AI mg/L
60-56-0,"1,3-Dihydro-1-methyl-2H-imidazoline-2-thione",Cn1cc[nH]c1=S,Danio rerio,Zebra Danio,Vertebrata,Mortality,Embryo,5.8333,3648.7134,,AI mg/L
60-56-0,"1,3-Dihydro-1-methyl-2H-imidazoline-2-thione",Cn1cc[nH]c1=S,Danio rerio,Zebra Danio,Vertebrata,Mortality,Embryo,3,2462.53905,,AI mg/L
60-56-0,"1,3-Dihydro-1-methyl-2H-imidazoline-2-thione",Cn1cc[nH]c1=S,Danio rerio,Zebra Danio,Vertebrata,Mortality,Embryo,5.8333,4571.1666,,AI mg/L
64-75-5,"(4S,4aS,5aS,6S,12aS)-4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-2-Naphthacenecarboxamide,Hydrochloride (1:1)",CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,Morone saxatilis,Striped Bass,Vertebrata,Mortality,Not reported,NR,1818.0,>,AI mg/L
64-75-5,"(4S,4aS,5aS,6S,12aS)-4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-2-Naphthacenecarboxamide,Hydrochloride (1:1)",CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,Morone saxatilis,Striped Bass,Vertebrata,Mortality,Not reported,NR,1818.0,>,AI mg/L
64-75-5,"(4S,4aS,5aS,6S,12aS)-4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-2-Naphthacenecarboxamide,Hydrochloride (1:1)",CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,Morone saxatilis,Striped Bass,Vertebrata,Mortality,Not reported,NR,1818.0,>,AI mg/L
64-75-5,"(4S,4aS,5aS,6S,12aS)-4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-2-Naphthacenecarboxamide,Hydrochloride (1:1)",CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,Salvelinus namaycush,"Lake Trout, Siscowet",Vertebrata,Mortality,Not reported,NR,220.0,,AI mg/L
